,m_avg_deep_temp,m_avg_dissolved_oxygen,temperature,precipitation_sum,type_enc,strat_enc
598,21.08,1.504,15.729032258064516,4.996774193548387,0,1
257,18.942857142857143,1.743142857142857,19.946666666666665,4.333333333333333,0,0
255,16.56086956521739,0.811304347826087,26.364516129032257,3.7838709677419353,0,0
497,15.222784810126582,0.1860759493670886,26.006451612903227,4.225806451612903,0,1
130,20.3875,3.4325,15.564516129032258,1.3225806451612905,1,0
100,20.428571428571427,4.192857142857142,15.680645161290323,1.5838709677419356,1,0
171,18.325641025641023,1.7813953488372092,16.348387096774193,1.7580645161290325,0,0
712,21.3,1.7813953488372092,18.216666666666665,3.6166666666666663,2,2
668,22.33333333333333,1.7813953488372092,22.866666666666667,2.13,2,2
453,14.633333333333333,5.17,20.141935483870967,3.838709677419355,0,2
727,21.866666666666664,1.7813953488372092,22.453333333333333,4.553333333333333,2,2
200,17.545652173913044,2.0413043478260877,21.51333333333333,6.163333333333333,0,0
202,19.181818181818183,1.106818181818182,24.05483870967742,2.396774193548387,0,0
455,21.126153846153844,0.2653846153846154,22.925806451612903,3.987096774193548,0,2
633,19.223809523809525,1.7813953488372092,20.040000000000003,2.036666666666666,2,2
136,15.64375,9.30625,17.306451612903224,4.119354838709677,1,0
520,10.908411214953272,3.020560747663551,24.446666666666665,4.543333333333334,0,1
569,13.564102564102564,1.5332051282051282,25.606451612903225,1.2258064516129032,0,1
378,17.504761904761903,3.2047619047619045,20.35,2.7,0,2
270,18.947222222222223,1.9394444444444443,15.638709677419357,2.3741935483870966,0,0
606,18.05333333333333,1.3876666666666668,23.23333333333333,3.3266666666666667,0,1
63,24.17142857142857,3.271428571428572,21.03666666666667,1.6233333333333335,1,0
393,21.928,5.5352,17.526666666666664,3.8633333333333337,0,2
70,19.966666666666665,4.1,15.59032258064516,0.3483870967741935,1,0
534,13.668539325842696,1.0373626373626377,25.26451612903226,2.2870967741935484,0,1
271,15.322222222222225,4.473333333333333,18.896774193548385,5.925806451612903,0,0
543,15.430882352941175,2.471617647058824,18.758064516129032,5.909677419354839,0,1
160,13.46,6.384444444444445,17.95483870967742,5.719354838709677,0,0
667,18.8,1.7813953488372092,18.26774193548387,2.0806451612903225,2,2
169,19.06136363636364,1.643181818181818,25.07741935483871,3.1451612903225805,0,0
36,13.997435897435896,9.158974358974358,18.203225806451613,3.583870967741935,1,0
243,19.986538461538466,0.0923076923076923,24.806451612903224,3.303225806451613,0,0
82,20.40714285714285,2.321428571428572,15.16451612903226,4.52258064516129,1,0
260,16.148,1.148,25.28,1.336666666666667,0,0
372,21.21,2.755,21.21333333333333,2.8866666666666663,0,2
22,21.14333333333333,3.316666666666667,20.30333333333333,2.103333333333333,1,0
337,14.205000000000002,7.689999999999999,14.396774193548389,1.970967741935484,0,2
308,18.752380952380957,2.480952380952381,20.543333333333333,4.663333333333333,0,2
738,19.223809523809525,1.7813953488372092,27.85483870967742,1.8774193548387097,2,2
507,10.120588235294118,4.591176470588235,16.31290322580645,4.880645161290323,0,1
220,20.840740740740745,0.9296296296296296,25.793548387096774,1.4516129032258065,0,0
13,20.942307692307693,3.792307692307692,22.72,2.533333333333333,1,0
731,16.4,1.7813953488372092,11.503225806451614,4.306451612903226,2,2
584,19.330645161290324,3.635483870967742,13.496774193548386,5.232258064516128,0,1
511,13.098484848484848,1.99375,21.023333333333333,2.183333333333333,0,1
177,20.477272727272727,3.127272727272727,14.809677419354838,1.238709677419355,0,0
276,18.28,3.72,13.829032258064515,4.551612903225807,0,0
547,20.84430379746836,0.4139240506329114,20.066666666666663,4.136666666666667,0,1
476,14.261290322580644,2.8096774193548386,16.16774193548387,1.8451612903225805,0,1
225,16.703773584905658,0.9245283018867924,25.825806451612905,3.0354838709677416,0,0
632,19.223809523809525,1.7813953488372092,24.01290322580645,2.735483870967742,2,2
216,18.411627906976744,3.218604651162791,15.65483870967742,2.403225806451613,0,0
29,18.132,5.36,13.748387096774191,2.674193548387097,1,0
180,17.493023255813956,1.5976744186046512,28.0258064516129,0.9838709677419356,0,0
459,10.257831325301204,4.331325301204819,17.74516129032258,2.225806451612903,0,1
696,15.6,1.7813953488372092,12.903225806451612,1.6161290322580644,2,2
638,21.8,1.7813953488372092,21.23548387096774,2.2774193548387096,2,2
746,19.8,1.7813953488372092,13.974193548387095,2.970967741935484,2,2
474,13.7546875,0.7859375000000001,25.238709677419354,2.790322580645161,0,1
264,18.314705882352943,2.31,18.706451612903223,4.641935483870968,0,0
64,20.85,3.871428571428571,14.538709677419355,2.8709677419354844,1,0
704,23.6,1.7813953488372092,25.16774193548387,2.419354838709677,2,2
214,19.45090909090909,0.9454545454545454,26.14516129032258,0.7741935483870968,0,0
717,22.450000000000003,1.7813953488372092,26.83225806451613,1.5032258064516129,2,2
703,17.6,1.7813953488372092,23.546666666666667,1.84,2,2
175,21.178181818181816,0.9763636363636364,22.60322580645161,3.196774193548387,0,0
398,22.712,3.418,20.596774193548388,2.061290322580645,0,2
172,12.874074074074075,5.537037037037037,18.003225806451614,4.067741935483871,0,0
332,18.5,3.3549999999999995,20.82333333333333,3.55,0,2
32,21.096875,1.053125,24.038709677419355,4.216129032258064,1,0
31,16.18064516129032,4.22258064516129,24.040000000000003,7.06,1,0
235,15.24642857142857,3.255357142857143,18.967741935483872,6.780645161290322,0,0
374,23.921739130434784,6.495652173913044,21.33225806451613,4.635483870967741,0,2
397,23.9,4.1078947368421055,21.96451612903226,3.829032258064516,0,2
408,22.65,0.1007142857142857,23.874193548387098,2.8451612903225807,0,2
685,17.15,1.7813953488372092,15.93225806451613,6.1,2,2
418,15.895,7.737,14.619354838709675,4.464516129032258,0,2
389,16.759999999999998,7.6245,15.716129032258063,4.800000000000001,0,2
729,21.85,1.7813953488372092,22.84193548387097,2.970967741935484,2,2
550,18.16470588235294,0.9367647058823528,23.256666666666668,2.0933333333333333,0,1
265,14.964285714285714,3.9166666666666665,18.570967741935487,5.048387096774194,0,0
14,23.57241379310345,3.179310344827586,25.238709677419354,2.670967741935484,1,0
94,17.97142857142857,4.042857142857143,16.261290322580646,4.267741935483872,1,0
528,16.57272727272727,0.5772727272727273,25.741935483870968,1.361290322580645,0,1
391,23.1125,2.7254166666666664,22.151612903225807,5.203225806451614,0,2
78,15.228571428571428,5.3,23.01333333333333,3.02,1,0
603,22.47741935483871,0.4206451612903225,23.59333333333333,1.5599999999999998,0,1
387,23.51481481481481,4.351851851851852,21.49,3.5,0,2
183,19.266666666666666,3.788888888888889,14.290322580645162,3.3806451612903223,0,0
449,24.46666666666667,1.02,22.725806451612904,4.0935483870967735,0,2
380,24.77368421052632,1.4421052631578946,22.86774193548387,2.3096774193548386,0,2
491,13.326,0.306,25.061290322580643,4.764516129032258,0,1
190,20.55,0.7189189189189189,26.461290322580645,2.7838709677419358,0,0
754,23.8,2.13,22.0,4.076666666666666,2,2
621,20.25,1.7813953488372092,19.326666666666664,1.91,2,2
364,18.8,5.38,13.106451612903228,1.6612903225806452,0,2
135,18.366666666666667,4.4383333333333335,15.119354838709675,2.8193548387096774,1,0
245,22.78076923076923,1.0596153846153846,21.93,2.4766666666666666,0,0
274,21.068,0.5660000000000001,24.516129032258064,1.929032258064516,0,0
147,21.435714285714287,1.6035714285714284,15.829032258064515,4.377419354838709,1,0
105,23.575,1.402,18.53,5.28,1,0
294,22.607142857142858,2.128571428571429,19.15806451612903,0.5161290322580645,0,0
324,14.15,8.82,13.783870967741937,1.596774193548387,0,2
539,16.092105263157894,0.0988157894736842,26.55806451612903,2.2419354838709675,0,1
691,16.5,1.7813953488372092,16.774193548387096,5.293548387096774,2,2
676,25.5,1.7813953488372092,22.870967741935484,3.512903225806452,2,2
110,23.164285714285715,0.2071428571428571,28.32258064516129,0.7548387096774194,1,0
5,15.079310344827586,7.248275862068965,14.21935483870968,3.306451612903226,1,0
144,23.714285714285715,0.5678571428571428,24.53548387096774,3.064516129032258,1,0
103,20.975,1.515,24.906451612903226,2.7516129032258063,1,0
210,21.65405405405405,2.5459459459459457,16.980645161290322,2.0193548387096776,0,0
446,19.246666666666663,6.334,15.148387096774194,2.003225806451613,0,2
41,17.553846153846155,5.323076923076924,14.98709677419355,3.761290322580645,1,0
362,24.94,1.2333333333333334,23.287096774193547,1.4548387096774194,0,2
649,21.4,1.7813953488372092,24.4741935483871,2.7096774193548385,2,2
377,16.43913043478261,3.7,16.870967741935484,4.72258064516129,0,2
254,16.057142857142857,1.2348571428571429,24.076666666666664,1.1266666666666667,0,0
146,22.86428571428572,1.92,19.773333333333333,2.28,1,0
637,21.74,1.7813953488372092,23.516129032258064,4.390322580645161,2,2
86,21.942857142857143,1.9142857142857144,23.661290322580644,3.4322580645161294,1,0
542,18.09384615384615,2.504153846153846,14.974193548387095,5.448387096774193,0,1
431,19.852,0.4988,22.94,3.936666666666667,0,2
65,15.159090909090908,5.9409090909090905,19.951612903225808,2.174193548387097,1,0
715,18.65,1.7813953488372092,23.18,2.7666666666666666,2,2
205,15.194285714285712,5.18,21.18064516129032,5.051612903225807,0,0
44,19.284848484848485,2.1090909090909093,23.36774193548387,5.877419354838709,1,0
27,22.46,1.4285714285714286,24.677419354838708,2.838709677419355,1,0
80,21.49230769230769,0.7692307692307693,25.55806451612903,1.7193548387096775,1,0
437,22.166666666666668,0.29,21.9741935483871,1.6516129032258065,0,2
113,15.461538461538462,6.16,17.03548387096774,3.4096774193548387,1,0
204,20.25333333333333,2.83,15.290322580645162,1.9806451612903224,0,0
519,10.128070175438596,5.571929824561404,20.04516129032258,1.7516129032258063,0,1
720,15.9,1.7813953488372092,15.63225806451613,6.135483870967742,2,2
670,24.5,1.7813953488372092,23.26774193548387,1.8064516129032255,2,2
624,19.223809523809525,1.7813953488372092,21.746666666666663,3.856666666666667,2,2
411,17.86,6.696000000000001,10.816129032258065,4.016129032258065,0,2
743,19.223809523809525,1.7813953488372092,23.50967741935484,3.741935483870968,2,2
740,19.223809523809525,1.7813953488372092,21.90967741935484,2.990322580645161,2,2
8,20.967567567567567,2.227027027027028,24.32903225806452,5.716129032258064,1,0
73,21.35217391304348,0.8043478260869565,23.993548387096773,4.829032258064516,1,0
400,16.42,5.979333333333333,12.85483870967742,2.512903225806452,0,2
118,19.557142857142857,4.852857142857142,14.75483870967742,1.6709677419354838,1,0
701,21.85,1.7813953488372092,20.48,0.8766666666666667,2,2
206,17.867796610169492,1.4169491525423727,24.273333333333333,4.586666666666667,0,0
